name,numerator,denominator,id
"TB STAT KPART 25-29,F",#{dBzqPLo74oR.qy1vJGvFJeB},C{k8CzaSY0aND},aZ4v4tP4WUf
"TB STAT KPART 25-29,M",#{dBzqPLo74oR.sLaLEIDVusT},C{k8CzaSY0aND},In4pvgoReoU
"TB STAT KPART 30-34,F",#{dBzqPLo74oR.sk5UiD3PrxH},C{k8CzaSY0aND},HQEymO20sBu
"TB STAT KPART 30-34,M",#{dBzqPLo74oR.b91xfEPrY4D},C{k8CzaSY0aND},egkjquxkCV5
"TB STAT KPART 35-39,F",#{dBzqPLo74oR.Vb7KzTvF83C},C{k8CzaSY0aND},XJ50kaL5ROS
"TB STAT KPART 35-39,M",#{dBzqPLo74oR.EU7hVFz5Yyt},C{k8CzaSY0aND},KcpkQVuIIft
"TB STAT KPART 40-44,F",#{dBzqPLo74oR.dchngmvBGvb},C{k8CzaSY0aND},L5BsApLovnr
"TB STAT KPART 40-44,M",#{dBzqPLo74oR.AR2E4Yiuo8Z},C{k8CzaSY0aND},FWgW4pcfXsm
"TB STAT KPART 45-49,F",#{dBzqPLo74oR.VP1zCgdzuBb},C{k8CzaSY0aND},XO4iE9d8IPt
"TB STAT KPART 45-49,M",#{dBzqPLo74oR.dfkyp7ZQZSr},C{k8CzaSY0aND},W6zQnZ025GL
"TB STAT KPART 50-54,F",#{dBzqPLo74oR.uefSjW3VtZr},C{k8CzaSY0aND},cMg7CA3e1Zz
"TB STAT KPART 50-54,M",#{dBzqPLo74oR.lswMoqT008e},C{k8CzaSY0aND},U0GageJxTjk
"TB STAT KPART 55-59,F",#{dBzqPLo74oR.llt7APqVWyq},C{k8CzaSY0aND},Yrq81ltvAk1
"TB STAT KPART 55-59,M",#{dBzqPLo74oR.Z6zV5L8i14I},C{k8CzaSY0aND},zdStdsY72KF
"TB STAT KPART 5-9,F",#{dBzqPLo74oR.HIS0TcFAoo8},C{k8CzaSY0aND},lhYWQVoE3mr
"TB STAT KPART 5-9,M",#{dBzqPLo74oR.WTfu1bBSG12},C{k8CzaSY0aND},EV6xzl14vuA
"TB STAT KPART 60-64,F",#{dBzqPLo74oR.gs3y2muDLIK},C{k8CzaSY0aND},b32fdsZGwq4
"TB STAT KPART 60-64,M",#{dBzqPLo74oR.XIc55yRW4aQ},C{k8CzaSY0aND},GDYa2dclvl9
"TB STAT KPART 65+,F",#{dBzqPLo74oR.YAtW6LDL24J},C{k8CzaSY0aND},lEqTu6ltbCq
"TB STAT KPART 65+,M",#{dBzqPLo74oR.g5bVF4b8hmV},C{k8CzaSY0aND},EV3Ej3yIJlu
"TB STAT KPARTs <1,F",#{dBzqPLo74oR.dcv8Lowu94w},C{k8CzaSY0aND},nN2sBEqnm8m
TB STAT NewART,#{Ats1zit2GpG.DYDpnZWu1XK},C{k8CzaSY0aND},eEoC7XLFwDM
"TB STAT NewART 10-14,F",#{jO8zNMIrakZ.Rr3uh3eAvKi},C{k8CzaSY0aND},BY1ORtvFlW3
"TB STAT NewART 10-14,M",#{jO8zNMIrakZ.X65JamO5tyb},C{k8CzaSY0aND},CSfIJunKTFZ
"TB STAT NewART 1-4,F",#{jO8zNMIrakZ.D2aMSzo7SEw},C{k8CzaSY0aND},lSJe7Zz0org
"TB STAT NewART 1-4,M",#{jO8zNMIrakZ.g2zP3yNwOOa},C{k8CzaSY0aND},yQU9npbsEVP
"TB STAT NewART 15-19,F",#{jO8zNMIrakZ.DYDpnZWu1XK},C{k8CzaSY0aND},iW12JfMl9e8
"TB STAT NewART 15-19,M",#{jO8zNMIrakZ.hKHprPKwjL6},C{k8CzaSY0aND},YlerIK1BXOR
"TB STAT NewART <1,M",#{Ats1zit2GpG.DYDpnZWu1XK},C{k8CzaSY0aND},uMFHIhPeTle
"TB STAT NewART 20-24,F",#{jO8zNMIrakZ.m7Y0ddB212k},C{k8CzaSY0aND},PaX22MuSo9q
"TB STAT NewART 20-24,M",#{jO8zNMIrakZ.uSDHHGh2DZo},C{k8CzaSY0aND},QivQhjmfXIo
"TB STAT NewART 25-29,F",#{jO8zNMIrakZ.qy1vJGvFJeB},C{k8CzaSY0aND},mgBrEQpAPj7
"TB STAT NewART 25-29,M",#{jO8zNMIrakZ.sLaLEIDVusT},C{k8CzaSY0aND},LOsm7ILCvnb
"TB STAT NewART 30-34,F",#{jO8zNMIrakZ.sk5UiD3PrxH},C{k8CzaSY0aND},g6zeSwJTHwW
"TB STAT NewART 30-34,M",#{jO8zNMIrakZ.b91xfEPrY4D},C{k8CzaSY0aND},aqlni0mjNC0
"TB STAT NewART 35-39,F",#{jO8zNMIrakZ.Vb7KzTvF83C},C{k8CzaSY0aND},rT6OC2heKSk
"TB STAT NewART 35-39,M",#{jO8zNMIrakZ.EU7hVFz5Yyt},C{k8CzaSY0aND},dxLxZttgWKY
"TB STAT NewART 40-44,F",#{jO8zNMIrakZ.dchngmvBGvb},C{k8CzaSY0aND},NVo5kLQxpmW
"TB STAT NewART 40-44,M",#{jO8zNMIrakZ.AR2E4Yiuo8Z},C{k8CzaSY0aND},hvcnpnzJOEc
"TB STAT NewART 45-49,F",#{jO8zNMIrakZ.VP1zCgdzuBb},C{k8CzaSY0aND},Ln3VusHjZGN
"TB STAT NewART 45-49,M",#{jO8zNMIrakZ.dfkyp7ZQZSr},C{k8CzaSY0aND},Pfk7b5neSqe
"TB STAT NewART 50-54,F",#{jO8zNMIrakZ.uefSjW3VtZr},C{k8CzaSY0aND},q5KMivFEwwu
"TB STAT NewART 50-54,M",#{jO8zNMIrakZ.lswMoqT008e},C{k8CzaSY0aND},nN5IPl5BuX0
"TB STAT NewART 55-59,F",#{jO8zNMIrakZ.llt7APqVWyq},C{k8CzaSY0aND},fPmL6Ga023n
"TB STAT NewART 55-59,M",#{jO8zNMIrakZ.Z6zV5L8i14I},C{k8CzaSY0aND},fdGheQARjlw
"TB STAT NewART 5-9,F",#{jO8zNMIrakZ.HIS0TcFAoo8},C{k8CzaSY0aND},aYD68Ojo3W4
"TB STAT NewART 5-9,M",#{jO8zNMIrakZ.WTfu1bBSG12},C{k8CzaSY0aND},duGmhu3nYHF
"TB STAT NewART 60-64,F",#{jO8zNMIrakZ.gs3y2muDLIK},C{k8CzaSY0aND},JVw0ETav1aY
"TB STAT NewART 60-64,M",#{jO8zNMIrakZ.XIc55yRW4aQ},C{k8CzaSY0aND},NcUYA8RePfL
"TB STAT NewART 65+,F",#{jO8zNMIrakZ.YAtW6LDL24J},C{k8CzaSY0aND},EIJa6PRO3qa
"TB STAT NewART 65+,M",#{jO8zNMIrakZ.g5bVF4b8hmV},C{k8CzaSY0aND},sC6mMd051WP
"TB STAT NewARTs <1,F",#{Ats1zit2GpG.DYDpnZWu1XK},C{k8CzaSY0aND},iBoyYqdmvkZ
TB STAT NewNegative,#{qrOHMHfq6vW}-#{jO8zNMIrakZ},C{k8CzaSY0aND},V6jv2d8Um0y
"TB STAT NewNegative 10-14,F",#{qrOHMHfq6vW.Rr3uh3eAvKi}-#{jO8zNMIrakZ.Rr3uh3eAvKi},C{k8CzaSY0aND},X1eDeLEMkOa
"TB STAT NewNegative 10-14,M",#{qrOHMHfq6vW.X65JamO5tyb}-#{jO8zNMIrakZ.X65JamO5tyb},C{k8CzaSY0aND},p7oHXDHlqPG
"TB STAT NewNegative 1-4,F",#{qrOHMHfq6vW.D2aMSzo7SEw}-#{jO8zNMIrakZ.D2aMSzo7SEw},C{k8CzaSY0aND},Uxu5KCeIiam
"TB STAT NewNegative 1-4,M",#{qrOHMHfq6vW.g2zP3yNwOOa}-#{jO8zNMIrakZ.g2zP3yNwOOa},C{k8CzaSY0aND},lahHSiQfBdA
"TB STAT NewNegative 15-19,F",#{qrOHMHfq6vW.DYDpnZWu1XK} - #{jO8zNMIrakZ.DYDpnZWu1XK},C{k8CzaSY0aND},kCLd2VrSc37
"TB STAT NewNegative 15-19,M",#{qrOHMHfq6vW.hKHprPKwjL6}-#{jO8zNMIrakZ.hKHprPKwjL6},C{k8CzaSY0aND},wpTOcWFfA5M
"TB STAT NewNegative <1,F",#{jO8zNMIrakZ.dcv8Lowu94w}+#{qrOHMHfq6vW.dcv8Lowu94w},C{k8CzaSY0aND},zXeR9icqfCu
"TB STAT NewNegative <1,M",#{qrOHMHfq6vW.AwerOu6rx5q}-#{jO8zNMIrakZ.AwerOu6rx5q},C{k8CzaSY0aND},ouUmyxiJR9z
"TB STAT NewNegative 20-24,F",#{qrOHMHfq6vW.m7Y0ddB212k}-#{jO8zNMIrakZ.m7Y0ddB212k},C{k8CzaSY0aND},BUmHZxXiMtM
"TB STAT NewNegative 20-24,M",#{qrOHMHfq6vW.uSDHHGh2DZo}-#{jO8zNMIrakZ.uSDHHGh2DZo},C{k8CzaSY0aND},jUOnVGha8oT
"TB STAT NewNegative 25-29,F",#{qrOHMHfq6vW.qy1vJGvFJeB}-#{jO8zNMIrakZ.qy1vJGvFJeB},C{k8CzaSY0aND},N0fV22driZy
"TB STAT NewNegative 25-29,M",#{qrOHMHfq6vW.sLaLEIDVusT}-#{jO8zNMIrakZ.sLaLEIDVusT},C{k8CzaSY0aND},HXyUhbdVtq9
"TB STAT NewNegative 30-34,F",#{qrOHMHfq6vW.sk5UiD3PrxH}-#{jO8zNMIrakZ.sk5UiD3PrxH},C{k8CzaSY0aND},eHlZsVEG69n
"TB STAT NewNegative 30-34,M",#{qrOHMHfq6vW.b91xfEPrY4D}-#{jO8zNMIrakZ.b91xfEPrY4D},C{k8CzaSY0aND},aWPeKjJh1qq
"TB STAT NewNegative 35-39,F",#{qrOHMHfq6vW.Vb7KzTvF83C}-#{jO8zNMIrakZ.Vb7KzTvF83C},C{k8CzaSY0aND},FjVhrdVb3Hx
"TB STAT NewNegative 35-39,M",#{qrOHMHfq6vW.EU7hVFz5Yyt}-#{jO8zNMIrakZ.EU7hVFz5Yyt},C{k8CzaSY0aND},P6905HAWFwu
"TB STAT NewNegative 40-44,F",#{qrOHMHfq6vW.dchngmvBGvb}-#{jO8zNMIrakZ.dchngmvBGvb},C{k8CzaSY0aND},BWoSqFlDXu0
"TB STAT NewNegative 40-44,M",#{qrOHMHfq6vW.AR2E4Yiuo8Z}-#{jO8zNMIrakZ.AR2E4Yiuo8Z},C{k8CzaSY0aND},QPCukuUSn6F
"TB STAT NewNegative 45-49,F",#{qrOHMHfq6vW.VP1zCgdzuBb}-#{jO8zNMIrakZ.VP1zCgdzuBb},C{k8CzaSY0aND},TbkDe3SCK44
"TB STAT NewNegative 45-49,M",#{qrOHMHfq6vW.dfkyp7ZQZSr}-#{jO8zNMIrakZ.dfkyp7ZQZSr},C{k8CzaSY0aND},CEx62gvmFDz
"TB STAT NewNegative 50-54,F",#{qrOHMHfq6vW.uefSjW3VtZr}-#{jO8zNMIrakZ.uefSjW3VtZr},C{k8CzaSY0aND},M8F4DmLVuET
"TB STAT NewNegative 50-54,M",#{qrOHMHfq6vW.lswMoqT008e}-#{jO8zNMIrakZ.lswMoqT008e},C{k8CzaSY0aND},Og7nDMKPLEk
"TB STAT NewNegative 55-59,F",#{qrOHMHfq6vW.llt7APqVWyq}-#{jO8zNMIrakZ.llt7APqVWyq},C{k8CzaSY0aND},tK5E28etMyc
"TB STAT NewNegative 55-59,M",#{qrOHMHfq6vW.Z6zV5L8i14I}-#{jO8zNMIrakZ.Z6zV5L8i14I},C{k8CzaSY0aND},lyGDqtLmTkM
"TB STAT NewNegative 5-9,F",#{qrOHMHfq6vW.HIS0TcFAoo8}-#{jO8zNMIrakZ.HIS0TcFAoo8},C{k8CzaSY0aND},JZiK2LGQQV8
"TB STAT NewNegative 5-9,M",#{qrOHMHfq6vW.WTfu1bBSG12}-#{jO8zNMIrakZ.WTfu1bBSG12},C{k8CzaSY0aND},hHgOrbvyWtP
"TB STAT NewNegative 60-64,F",#{qrOHMHfq6vW.gs3y2muDLIK}-#{jO8zNMIrakZ.gs3y2muDLIK},C{k8CzaSY0aND},L0jSjZlEe1c
"TB STAT NewNegative 60-64,M",#{qrOHMHfq6vW.XIc55yRW4aQ}-#{jO8zNMIrakZ.XIc55yRW4aQ},C{k8CzaSY0aND},HxR0S2cuBCh
"TB STAT NewNegative 65+,F",#{qrOHMHfq6vW.YAtW6LDL24J}-#{jO8zNMIrakZ.YAtW6LDL24J},C{k8CzaSY0aND},YzJWIgsXCq3
"TB STAT NewNegative 65+,M",#{qrOHMHfq6vW.g5bVF4b8hmV}-#{jO8zNMIrakZ.g5bVF4b8hmV},C{k8CzaSY0aND},wU1fGurqrm0
TB Workload,#{gBmzory1ltJ},C{k8CzaSY0aND},UKdBmRDUz4R
TGF_ANC_ANC125+Visits,#{U3NLTNowAEr}-#{SKlFxQp3dOk}-#{TR3PkslWoTX},C{k8CzaSY0aND},cBu0wDrzTBR
TGF_ANC_ANC1Visits,#{U3NLTNowAEr}+#{LdzSu5xssbE},C{k8CzaSY0aND},mABmUGcIAuk
TGF_ANC_ClientsGivenIPT,#{cP4ZezThVWU}+#{X00QhGc0thZ}+#{QIRGDAaJVcN},C{k8CzaSY0aND},OJcDShCKrWA
TGF_ANC_GYNPOCUS,#{F4hJDYKwqjR}+#{LcPg1P3hPrr}+#{sCfMg48FuAz},C{k8CzaSY0aND},d7j1xus6obJ
TGF_ANC_OBSPOCUS,#{ZW8GzeFdz4v}+#{bTv4xnI6eXL}+#{tALmMes25Cr},C{k8CzaSY0aND},iLvmwCX2DRp
TGF_ANC_POCUS,#{ZW8GzeFdz4v}+#{bTv4xnI6eXL}+#{tALmMes25Cr}+#{F4hJDYKwqjR}+#{LcPg1P3hPrr}+#{sCfMg48FuAz},C{k8CzaSY0aND},oyVhWlEPLjt
TGF_MAT_Deliveries,#{m6DGrOM662K}+#{j2iSJM4co9Z}+#{mlErBEdJbDB}+#{hfnNqyHpAza},C{k8CzaSY0aND},VDYcM4tW2U3
TGF_MAT_KMC,#{Iqbzz0T2gs4}+#{dwXfnD2Sn9Z},C{k8CzaSY0aND},YGnCtzsux1T
TGF_MAT_MaternalDeaths,#{ybWKgoJwJLW}+#{bUPTdN27sto}+#{oo5FIhaFAIu},C{k8CzaSY0aND},BFxTlmPbpKd
TGF_MAT_Uterotonics,#{LxeykU7v86B}+#{vzJYR8iZc1v},C{k8CzaSY0aND},mEvWVts47mU
TGF_NeonatalDeaths,#{e5oCurmNvxI}+#{r3eJm93wC2B}+#{PNwh2h6H3Z6}+#{Sx7nxC4AneF}+#{SinQl8FJvNu}+#{fLim22iwnRu},C{k8CzaSY0aND},eLBsKgaS8se
TGF_PNC_InfantReceivingPPC,#{ZwIGEGXNG6U}+#{v6piH30vpb3}+#{ujMOeHGAAOS},C{k8CzaSY0aND},sVRtknjBXxJ
TGF_PNC_MotherReceivingPPC,#{dys0PsSdeBv}+#{H2Y8l9Ei591}+#{JWxJspa7ckl},C{k8CzaSY0aND},MOtjoIsuVJq
TGF_PNCVisits,#{b4Zo6JWlfIN}+#{ZaG7eIdwsHn},C{k8CzaSY0aND},QATh9FQJYI5
Total HEI at Measles,#{CGfdCt7OrZ8}+#{WZDvcLrMRtZ},C{k8CzaSY0aND},UkIsa0ZnfDO
Total HEI at Penta,#{rfqNsDY4Ath}+#{KKgKLLgmBBN},C{k8CzaSY0aND},cFJvjr6rXj6
"TPT TX_Curr  <15,F",#{HzXPYZqLgqj.dcv8Lowu94w}+#{wJ0vH5TRFHw.dcv8Lowu94w}+#{EgNQnR23En1.dcv8Lowu94w}+#{KsDSjjJo6GD.dcv8Lowu94w}+#{VIz7xRli13H.dcv8Lowu94w}+#{KEAYcGVL6Bk.dcv8Lowu94w}+#{qDjo1L1VfmP.dcv8Lowu94w}+#{JOldQxWZWso.dcv8Lowu94w}+#{HzXPYZqLgqj.D2aMSzo7SEw}+#{wJ0vH5TRFHw.D2aMSzo7SEw}+#{EgNQnR23En1.D2aMSzo7SEw}+#{KsDSjjJo6GD.D2aMSzo7SEw}+#{VIz7xRli13H.D2aMSzo7SEw}+#{KEAYcGVL6Bk.D2aMSzo7SEw}+#{qDjo1L1VfmP.D2aMSzo7SEw}+#{JOldQxWZWso.D2aMSzo7SEw}+#{HzXPYZqLgqj.HIS0TcFAoo8}+#{wJ0vH5TRFHw.HIS0TcFAoo8}+#{EgNQnR23En1.HIS0TcFAoo8}+#{KsDSjjJo6GD.HIS0TcFAoo8}+#{VIz7xRli13H.HIS0TcFAoo8}+#{KEAYcGVL6Bk.HIS0TcFAoo8}+#{qDjo1L1VfmP.HIS0TcFAoo8}+#{JOldQxWZWso.HIS0TcFAoo8}+#{HzXPYZqLgqj.Rr3uh3eAvKi}+#{wJ0vH5TRFHw.Rr3uh3eAvKi}+#{EgNQnR23En1.Rr3uh3eAvKi}+#{KsDSjjJo6GD.Rr3uh3eAvKi}+#{VIz7xRli13H.Rr3uh3eAvKi}+#{KEAYcGVL6Bk.Rr3uh3eAvKi}+#{qDjo1L1VfmP.Rr3uh3eAvKi}+#{JOldQxWZWso.Rr3uh3eAvKi},C{k8CzaSY0aND},hxBgdjFmNom
"TPT TX_Curr  >15,F",#{JOldQxWZWso.DYDpnZWu1XK}+#{JOldQxWZWso.m7Y0ddB212k}+#{JOldQxWZWso.qy1vJGvFJeB}+#{JOldQxWZWso.sk5UiD3PrxH}+#{JOldQxWZWso.Vb7KzTvF83C}+#{JOldQxWZWso.dchngmvBGvb}+#{JOldQxWZWso.VP1zCgdzuBb}+#{JOldQxWZWso.uefSjW3VtZr}+#{JOldQxWZWso.llt7APqVWyq}+#{JOldQxWZWso.gs3y2muDLIK}+#{JOldQxWZWso.YAtW6LDL24J}+#{HzXPYZqLgqj.DYDpnZWu1XK}+#{HzXPYZqLgqj.m7Y0ddB212k}+#{HzXPYZqLgqj.qy1vJGvFJeB}+#{HzXPYZqLgqj.sk5UiD3PrxH}+#{HzXPYZqLgqj.Vb7KzTvF83C}+#{HzXPYZqLgqj.dchngmvBGvb}+#{HzXPYZqLgqj.VP1zCgdzuBb}+#{HzXPYZqLgqj.uefSjW3VtZr}+#{HzXPYZqLgqj.llt7APqVWyq}+#{HzXPYZqLgqj.gs3y2muDLIK}+#{HzXPYZqLgqj.YAtW6LDL24J}+#{wJ0vH5TRFHw.DYDpnZWu1XK}+#{wJ0vH5TRFHw.m7Y0ddB212k}+#{wJ0vH5TRFHw.qy1vJGvFJeB}+#{wJ0vH5TRFHw.sk5UiD3PrxH}+#{wJ0vH5TRFHw.Vb7KzTvF83C}+#{wJ0vH5TRFHw.dchngmvBGvb}+#{wJ0vH5TRFHw.VP1zCgdzuBb}+#{wJ0vH5TRFHw.uefSjW3VtZr}+#{wJ0vH5TRFHw.llt7APqVWyq}+#{wJ0vH5TRFHw.gs3y2muDLIK}+#{wJ0vH5TRFHw.YAtW6LDL24J}+#{VIz7xRli13H.DYDpnZWu1XK}+#{VIz7xRli13H.m7Y0ddB212k}+#{VIz7xRli13H.qy1vJGvFJeB}+#{VIz7xRli13H.sk5UiD3PrxH}+#{VIz7xRli13H.Vb7KzTvF83C}+#{VIz7xRli13H.dchngmvBGvb}+#{VIz7xRli13H.VP1zCgdzuBb}+#{VIz7xRli13H.uefSjW3VtZr}+#{VIz7xRli13H.llt7APqVWyq}+#{VIz7xRli13H.gs3y2muDLIK}+#{VIz7xRli13H.YAtW6LDL24J}+#{KEAYcGVL6Bk.DYDpnZWu1XK}+#{KEAYcGVL6Bk.m7Y0ddB212k}+#{KEAYcGVL6Bk.qy1vJGvFJeB}+#{KEAYcGVL6Bk.sk5UiD3PrxH}+#{KEAYcGVL6Bk.Vb7KzTvF83C}+#{KEAYcGVL6Bk.dchngmvBGvb}+#{KEAYcGVL6Bk.VP1zCgdzuBb}+#{KEAYcGVL6Bk.uefSjW3VtZr}+#{KEAYcGVL6Bk.llt7APqVWyq}+#{KEAYcGVL6Bk.gs3y2muDLIK}+#{KEAYcGVL6Bk.YAtW6LDL24J}+#{EgNQnR23En1.DYDpnZWu1XK}+#{EgNQnR23En1.m7Y0ddB212k}+#{EgNQnR23En1.qy1vJGvFJeB}+#{EgNQnR23En1.sk5UiD3PrxH}+#{EgNQnR23En1.Vb7KzTvF83C}+#{EgNQnR23En1.dchngmvBGvb}+#{EgNQnR23En1.VP1zCgdzuBb}+#{EgNQnR23En1.uefSjW3VtZr}+#{EgNQnR23En1.llt7APqVWyq}+#{EgNQnR23En1.gs3y2muDLIK}+#{EgNQnR23En1.YAtW6LDL24J}+#{KsDSjjJo6GD.DYDpnZWu1XK}+#{KsDSjjJo6GD.m7Y0ddB212k}+#{KsDSjjJo6GD.qy1vJGvFJeB}+#{KsDSjjJo6GD.sk5UiD3PrxH}+#{KsDSjjJo6GD.Vb7KzTvF83C}+#{KsDSjjJo6GD.dchngmvBGvb}+#{KsDSjjJo6GD.VP1zCgdzuBb}+#{KsDSjjJo6GD.uefSjW3VtZr}+#{KsDSjjJo6GD.llt7APqVWyq}+#{KsDSjjJo6GD.gs3y2muDLIK}+#{KsDSjjJo6GD.YAtW6LDL24J}+#{qDjo1L1VfmP.DYDpnZWu1XK}+#{qDjo1L1VfmP.m7Y0ddB212k}+#{qDjo1L1VfmP.qy1vJGvFJeB}+#{qDjo1L1VfmP.sk5UiD3PrxH}+#{qDjo1L1VfmP.Vb7KzTvF83C}+#{qDjo1L1VfmP.dchngmvBGvb}+#{qDjo1L1VfmP.VP1zCgdzuBb}+#{qDjo1L1VfmP.uefSjW3VtZr}+#{qDjo1L1VfmP.llt7APqVWyq}+#{qDjo1L1VfmP.gs3y2muDLIK}+#{qDjo1L1VfmP.YAtW6LDL24J},C{k8CzaSY0aND},ptrv19CPn4F
"TPT TX_Curr  <15,M",#{HzXPYZqLgqj.AwerOu6rx5q}+#{wJ0vH5TRFHw.AwerOu6rx5q}+#{EgNQnR23En1.AwerOu6rx5q}+#{KsDSjjJo6GD.AwerOu6rx5q}+#{VIz7xRli13H.AwerOu6rx5q}+#{KEAYcGVL6Bk.AwerOu6rx5q}+#{qDjo1L1VfmP.AwerOu6rx5q}+#{JOldQxWZWso.AwerOu6rx5q}+#{HzXPYZqLgqj.g2zP3yNwOOa}+#{wJ0vH5TRFHw.g2zP3yNwOOa}+#{EgNQnR23En1.g2zP3yNwOOa}+#{KsDSjjJo6GD.g2zP3yNwOOa}+#{VIz7xRli13H.g2zP3yNwOOa}+#{KEAYcGVL6Bk.g2zP3yNwOOa}+#{qDjo1L1VfmP.g2zP3yNwOOa}+#{JOldQxWZWso.g2zP3yNwOOa}+#{HzXPYZqLgqj.WTfu1bBSG12}+#{wJ0vH5TRFHw.WTfu1bBSG12}+#{EgNQnR23En1.WTfu1bBSG12}+#{KsDSjjJo6GD.WTfu1bBSG12}+#{VIz7xRli13H.WTfu1bBSG12}+#{KEAYcGVL6Bk.WTfu1bBSG12}+#{qDjo1L1VfmP.WTfu1bBSG12}+#{JOldQxWZWso.WTfu1bBSG12}+#{HzXPYZqLgqj.X65JamO5tyb}+#{wJ0vH5TRFHw.X65JamO5tyb}+#{EgNQnR23En1.X65JamO5tyb}+#{KsDSjjJo6GD.X65JamO5tyb}+#{VIz7xRli13H.X65JamO5tyb}+#{KEAYcGVL6Bk.X65JamO5tyb}+#{qDjo1L1VfmP.X65JamO5tyb}+#{JOldQxWZWso.X65JamO5tyb},C{k8CzaSY0aND},hOqDgPh7r2m
"TPT TX_Curr  >15,M",#{JOldQxWZWso.hKHprPKwjL6}+#{JOldQxWZWso.uSDHHGh2DZo}+#{JOldQxWZWso.sLaLEIDVusT}+#{JOldQxWZWso.b91xfEPrY4D}+#{JOldQxWZWso.EU7hVFz5Yyt}+#{JOldQxWZWso.AR2E4Yiuo8Z}+#{JOldQxWZWso.dfkyp7ZQZSr}+#{JOldQxWZWso.lswMoqT008e}+#{JOldQxWZWso.Z6zV5L8i14I}+#{JOldQxWZWso.XIc55yRW4aQ}+#{JOldQxWZWso.g5bVF4b8hmV}+#{HzXPYZqLgqj.hKHprPKwjL6}+#{HzXPYZqLgqj.uSDHHGh2DZo}+#{HzXPYZqLgqj.sLaLEIDVusT}+#{HzXPYZqLgqj.b91xfEPrY4D}+#{HzXPYZqLgqj.EU7hVFz5Yyt}+#{HzXPYZqLgqj.AR2E4Yiuo8Z}+#{HzXPYZqLgqj.dfkyp7ZQZSr}+#{HzXPYZqLgqj.lswMoqT008e}+#{HzXPYZqLgqj.Z6zV5L8i14I}+#{HzXPYZqLgqj.XIc55yRW4aQ}+#{HzXPYZqLgqj.g5bVF4b8hmV}+#{VIz7xRli13H.hKHprPKwjL6}+#{VIz7xRli13H.uSDHHGh2DZo}+#{VIz7xRli13H.sLaLEIDVusT}+#{VIz7xRli13H.b91xfEPrY4D}+#{VIz7xRli13H.EU7hVFz5Yyt}+#{VIz7xRli13H.AR2E4Yiuo8Z}+#{VIz7xRli13H.dfkyp7ZQZSr}+#{VIz7xRli13H.lswMoqT008e}+#{VIz7xRli13H.Z6zV5L8i14I}+#{VIz7xRli13H.XIc55yRW4aQ}+#{VIz7xRli13H.g5bVF4b8hmV}+#{KEAYcGVL6Bk.hKHprPKwjL6}+#{KEAYcGVL6Bk.uSDHHGh2DZo}+#{KEAYcGVL6Bk.sLaLEIDVusT}+#{KEAYcGVL6Bk.b91xfEPrY4D}+#{KEAYcGVL6Bk.EU7hVFz5Yyt}+#{KEAYcGVL6Bk.AR2E4Yiuo8Z}+#{KEAYcGVL6Bk.dfkyp7ZQZSr}+#{KEAYcGVL6Bk.lswMoqT008e}+#{KEAYcGVL6Bk.Z6zV5L8i14I}+#{KEAYcGVL6Bk.XIc55yRW4aQ}+#{KEAYcGVL6Bk.g5bVF4b8hmV}+#{EgNQnR23En1.hKHprPKwjL6}+#{EgNQnR23En1.uSDHHGh2DZo}+#{EgNQnR23En1.sLaLEIDVusT}+#{EgNQnR23En1.b91xfEPrY4D}+#{EgNQnR23En1.EU7hVFz5Yyt}+#{EgNQnR23En1.AR2E4Yiuo8Z}+#{EgNQnR23En1.dfkyp7ZQZSr}+#{EgNQnR23En1.lswMoqT008e}+#{EgNQnR23En1.Z6zV5L8i14I}+#{EgNQnR23En1.XIc55yRW4aQ}+#{EgNQnR23En1.g5bVF4b8hmV}+#{KsDSjjJo6GD.hKHprPKwjL6}+#{KsDSjjJo6GD.uSDHHGh2DZo}+#{KsDSjjJo6GD.sLaLEIDVusT}+#{KsDSjjJo6GD.b91xfEPrY4D}+#{KsDSjjJo6GD.EU7hVFz5Yyt}+#{KsDSjjJo6GD.AR2E4Yiuo8Z}+#{KsDSjjJo6GD.dfkyp7ZQZSr}+#{KsDSjjJo6GD.lswMoqT008e}+#{KsDSjjJo6GD.Z6zV5L8i14I}+#{KsDSjjJo6GD.XIc55yRW4aQ}+#{KsDSjjJo6GD.g5bVF4b8hmV}+#{qDjo1L1VfmP.hKHprPKwjL6}+#{qDjo1L1VfmP.uSDHHGh2DZo}+#{qDjo1L1VfmP.sLaLEIDVusT}+#{qDjo1L1VfmP.b91xfEPrY4D}+#{qDjo1L1VfmP.EU7hVFz5Yyt}+#{qDjo1L1VfmP.AR2E4Yiuo8Z}+#{qDjo1L1VfmP.dfkyp7ZQZSr}+#{qDjo1L1VfmP.lswMoqT008e}+#{qDjo1L1VfmP.Z6zV5L8i14I}+#{qDjo1L1VfmP.XIc55yRW4aQ}+#{qDjo1L1VfmP.g5bVF4b8hmV},C{k8CzaSY0aND},LOFEnRtCWa5
