id,type,name,displayName,shortName,code,description,search_text
efS9uiVKrxr,Indicator,OTZ Followup VL_12_M,OTZ Followup VL_12_M,OTZ Followup VL_12_M,,,otz followup vl_12_m | otz followup vl_12_m | otz followup vl_12_m |  | 
oUEBf9NQUgP,Indicator,OTZ Followup VL_12_Total,OTZ Followup VL_12_Total,OTZ Followup VL_12_Total,,,otz followup vl_12_total | otz followup vl_12_total | otz followup vl_12_total |  | 
xH8NxrTL5Ml,Indicator,OTZ Followup VL_18_F,OTZ Followup VL_18_F,OTZ Followup VL_18_F,,,otz followup vl_18_f | otz followup vl_18_f | otz followup vl_18_f |  | 
Uxx0nYCb2rj,Indicator,OTZ Followup VL_18_M,OTZ Followup VL_18_M,OTZ Followup VL_18_M,,,otz followup vl_18_m | otz followup vl_18_m | otz followup vl_18_m |  | 
GsleWEPVzA8,Indicator,OTZ Followup VL_18_Total,OTZ Followup VL_18_Total,OTZ Followup VL_18_Total,,,otz followup vl_18_total | otz followup vl_18_total | otz followup vl_18_total |  | 
XMNrgjfQuyr,Indicator,OTZ Followup VL_24_F,OTZ Followup VL_24_F,OTZ Followup VL_24_F,,,otz followup vl_24_f | otz followup vl_24_f | otz followup vl_24_f |  | 
d2uYesBa1nn,Indicator,OTZ Followup VL_24_M,OTZ Followup VL_24_M,OTZ Followup VL_24_M,,,otz followup vl_24_m | otz followup vl_24_m | otz followup vl_24_m |  | 
WatNH9ZOwfV,Indicator,OTZ Followup VL_24_Total,OTZ Followup VL_24_Total,OTZ Followup VL_24_Total,,,otz followup vl_24_total | otz followup vl_24_total | otz followup vl_24_total |  | 
EvTyOqDa7iw,Indicator,OTZ Followup VL_6_F,OTZ Followup VL_6_F,OTZ Followup VL_6_F,,,otz followup vl_6_f | otz followup vl_6_f | otz followup vl_6_f |  | 
l2hzrhMUjG1,Indicator,OTZ Followup VL_6_M,OTZ Followup VL_6_M,OTZ Followup VL_6_M,,,otz followup vl_6_m | otz followup vl_6_m | otz followup vl_6_m |  | 
Ky0n5FFPzfs,Indicator,OTZ Followup VL_6_Total,OTZ Followup VL_6_Total,OTZ Followup VL_6_Total,,,otz followup vl_6_total | otz followup vl_6_total | otz followup vl_6_total |  | 
AGDXTfF7ARk,Indicator,OTZ RepeatVL VL_12_F,OTZ RepeatVL VL_12_F,OTZ RepeatVL VL_12_F,,,otz repeatvl vl_12_f | otz repeatvl vl_12_f | otz repeatvl vl_12_f |  | 
baSk19ZJ4ln,Indicator,OTZ RepeatVL VL_12_M,OTZ RepeatVL VL_12_M,OTZ RepeatVL VL_12_M,,,otz repeatvl vl_12_m | otz repeatvl vl_12_m | otz repeatvl vl_12_m |  | 
pFJaxy1o3nQ,Indicator,OTZ RepeatVL VL_12_Total,OTZ RepeatVL VL_12_Total,OTZ RepeatVL VL_12_Total,,,otz repeatvl vl_12_total | otz repeatvl vl_12_total | otz repeatvl vl_12_total |  | 
s3pzkWcxmWa,Indicator,OTZ RepeatVL VL_18_F,OTZ RepeatVL VL_18_F,OTZ RepeatVL VL_18_F,,,otz repeatvl vl_18_f | otz repeatvl vl_18_f | otz repeatvl vl_18_f |  | 
Wnr4xaCWNlC,Indicator,OTZ RepeatVL VL_18_M,OTZ RepeatVL VL_18_M,OTZ RepeatVL VL_18_M,,,otz repeatvl vl_18_m | otz repeatvl vl_18_m | otz repeatvl vl_18_m |  | 
OP26zpwtEAM,Indicator,OTZ RepeatVL VL_18_Total,OTZ RepeatVL VL_18_Total,OTZ RepeatVL VL_18_Total,,,otz repeatvl vl_18_total | otz repeatvl vl_18_total | otz repeatvl vl_18_total |  | 
DRKgZn2l4Kh,Indicator,OTZ RepeatVL VL_24_F,OTZ RepeatVL VL_24_F,OTZ RepeatVL VL_24_F,,,otz repeatvl vl_24_f | otz repeatvl vl_24_f | otz repeatvl vl_24_f |  | 
CoMvDkxXYBn,Indicator,OTZ RepeatVL VL_24_M,OTZ RepeatVL VL_24_M,OTZ RepeatVL VL_24_M,,,otz repeatvl vl_24_m | otz repeatvl vl_24_m | otz repeatvl vl_24_m |  | 
c8Bxg2mKldE,Indicator,OTZ RepeatVL VL_24_Total,OTZ RepeatVL VL_24_Total,OTZ RepeatVL VL_24_Total,,,otz repeatvl vl_24_total | otz repeatvl vl_24_total | otz repeatvl vl_24_total |  | 
yN4Vj73N6wd,Indicator,OTZ RepeatVL VL_6_F,OTZ RepeatVL VL_6_F,OTZ RepeatVL VL_6_F,,,otz repeatvl vl_6_f | otz repeatvl vl_6_f | otz repeatvl vl_6_f |  | 
q4toOZGI4AH,Indicator,OTZ RepeatVL VL_6_M,OTZ RepeatVL VL_6_M,OTZ RepeatVL VL_6_M,,,otz repeatvl vl_6_m | otz repeatvl vl_6_m | otz repeatvl vl_6_m |  | 
i1ZZwKrvaEn,Indicator,OTZ RepeatVL VL_6_Total,OTZ RepeatVL VL_6_Total,OTZ RepeatVL VL_6_Total,,,otz repeatvl vl_6_total | otz repeatvl vl_6_total | otz repeatvl vl_6_total |  | 
O3UZlHR0EVw,Indicator,OTZ ValidVL VL_12_F,OTZ ValidVL VL_12_F,OTZ ValidVL VL_12_F,,,otz validvl vl_12_f | otz validvl vl_12_f | otz validvl vl_12_f |  | 
t5ck3NsxZPI,Indicator,OTZ ValidVL VL_12_M,OTZ ValidVL VL_12_M,OTZ ValidVL VL_12_M,,,otz validvl vl_12_m | otz validvl vl_12_m | otz validvl vl_12_m |  | 
JiOQkRJKPcQ,Indicator,OTZ ValidVL VL_12_Total,OTZ ValidVL VL_12_Total,OTZ ValidVL VL_12_Total,,,otz validvl vl_12_total | otz validvl vl_12_total | otz validvl vl_12_total |  | 
mb9r2GYFKXf,Indicator,OTZ ValidVL VL_18_F,OTZ ValidVL VL_18_F,OTZ ValidVL VL_18_F,,,otz validvl vl_18_f | otz validvl vl_18_f | otz validvl vl_18_f |  | 
UPv9QhJZ16w,Indicator,OTZ ValidVL VL_18_M,OTZ ValidVL VL_18_M,OTZ ValidVL VL_18_M,,,otz validvl vl_18_m | otz validvl vl_18_m | otz validvl vl_18_m |  | 
RMQUzcnbogj,Indicator,OTZ ValidVL VL_18_Total,OTZ ValidVL VL_18_Total,OTZ ValidVL VL_18_Total,,,otz validvl vl_18_total | otz validvl vl_18_total | otz validvl vl_18_total |  | 
UmW0AfjOawM,Indicator,OTZ ValidVL VL_24_F,OTZ ValidVL VL_24_F,OTZ ValidVL VL_24_F,,,otz validvl vl_24_f | otz validvl vl_24_f | otz validvl vl_24_f |  | 
b8urBwRXYt9,Indicator,OTZ ValidVL VL_24_M,OTZ ValidVL VL_24_M,OTZ ValidVL VL_24_M,,,otz validvl vl_24_m | otz validvl vl_24_m | otz validvl vl_24_m |  | 
LNZyp0SgLyp,Indicator,OTZ ValidVL VL_24_Total,OTZ ValidVL VL_24_Total,OTZ ValidVL VL_24_Total,,,otz validvl vl_24_total | otz validvl vl_24_total | otz validvl vl_24_total |  | 
pVMEJogsQO4,Indicator,OTZ ValidVL VL_6_F,OTZ ValidVL VL_6_F,OTZ ValidVL VL_6_F,,,otz validvl vl_6_f | otz validvl vl_6_f | otz validvl vl_6_f |  | 
Qpotm59FdBN,Indicator,OTZ ValidVL VL_6_M,OTZ ValidVL VL_6_M,OTZ ValidVL VL_6_M,,,otz validvl vl_6_m | otz validvl vl_6_m | otz validvl vl_6_m |  | 
U0gKQKR7wVQ,Indicator,OTZ ValidVL VL_6_Total,OTZ ValidVL VL_6_Total,OTZ ValidVL VL_6_Total,,,otz validvl vl_6_total | otz validvl vl_6_total | otz validvl vl_6_total |  | 
Zr7Oa1kwhPZ,Indicator,OTZ YouthValidVL VL_12_F,OTZ YouthValidVL VL_12_F,OTZ YouthValidVL VL_12_F,,,otz youthvalidvl vl_12_f | otz youthvalidvl vl_12_f | otz youthvalidvl vl_12_f |  | 
X7BTtI4zOmB,Indicator,OTZ YouthValidVL VL_12_M,OTZ YouthValidVL VL_12_M,OTZ YouthValidVL VL_12_M,,,otz youthvalidvl vl_12_m | otz youthvalidvl vl_12_m | otz youthvalidvl vl_12_m |  | 
nrgwo7Pnb5A,Indicator,OTZ YouthValidVL VL_12_Total,OTZ YouthValidVL VL_12_Total,OTZ YouthValidVL VL_12_Total,,,otz youthvalidvl vl_12_total | otz youthvalidvl vl_12_total | otz youthvalidvl vl_12_total |  | 
dnDIHcso0mz,Indicator,OTZ YouthValidVL VL_18_F,OTZ YouthValidVL VL_18_F,OTZ YouthValidVL VL_18_F,,,otz youthvalidvl vl_18_f | otz youthvalidvl vl_18_f | otz youthvalidvl vl_18_f |  | 
mh17TEULqyi,Indicator,OTZ YouthValidVL VL_18_M,OTZ YouthValidVL VL_18_M,OTZ YouthValidVL VL_18_M,,,otz youthvalidvl vl_18_m | otz youthvalidvl vl_18_m | otz youthvalidvl vl_18_m |  | 
kIQNuQU6eZN,Indicator,OTZ YouthValidVL VL_18_Total,OTZ YouthValidVL VL_18_Total,OTZ YouthValidVL VL_18_Total,,,otz youthvalidvl vl_18_total | otz youthvalidvl vl_18_total | otz youthvalidvl vl_18_total |  | 
O066SSgO2Qm,Indicator,OTZ YouthValidVL VL_24_F,OTZ YouthValidVL VL_24_F,OTZ YouthValidVL VL_24_F,,,otz youthvalidvl vl_24_f | otz youthvalidvl vl_24_f | otz youthvalidvl vl_24_f |  | 
NzcdtLmzZKq,Indicator,OTZ YouthValidVL VL_24_M,OTZ YouthValidVL VL_24_M,OTZ YouthValidVL VL_24_M,,,otz youthvalidvl vl_24_m | otz youthvalidvl vl_24_m | otz youthvalidvl vl_24_m |  | 
nkfKgJwk6yR,Indicator,OTZ YouthValidVL VL_24_Total,OTZ YouthValidVL VL_24_Total,OTZ YouthValidVL VL_24_Total,,,otz youthvalidvl vl_24_total | otz youthvalidvl vl_24_total | otz youthvalidvl vl_24_total |  | 
L4UrStbxwbJ,Indicator,OTZ YouthValidVL VL_6_F,OTZ YouthValidVL VL_6_F,OTZ YouthValidVL VL_6_F,,,otz youthvalidvl vl_6_f | otz youthvalidvl vl_6_f | otz youthvalidvl vl_6_f |  | 
vi97wuIBp8F,Indicator,OTZ YouthValidVL VL_6_M,OTZ YouthValidVL VL_6_M,OTZ YouthValidVL VL_6_M,,,otz youthvalidvl vl_6_m | otz youthvalidvl vl_6_m | otz youthvalidvl vl_6_m |  | 
wxCWGCOftFC,Indicator,OTZ YouthValidVL VL_6_Total,OTZ YouthValidVL VL_6_Total,OTZ YouthValidVL VL_6_Total,,,otz youthvalidvl vl_6_total | otz youthvalidvl vl_6_total | otz youthvalidvl vl_6_total |  | 
ZdA2IJA8cm6,Indicator,PITC IPD Eligible,PITC IPD Eligible,pitc ipd eligible,,,pitc ipd eligible | pitc ipd eligible | pitc ipd eligible |  | 
UHjlwlBdcFz,Indicator,"PITC IPD Eligible 10-14,F","PITC IPD Eligible 10-14,F",pitc ipd eligible 10-14f,,,"pitc ipd eligible 10-14,f | pitc ipd eligible 10-14,f | pitc ipd eligible 10-14f |  | "
Llxi2dS4kXx,Indicator,"PITC IPD Eligible 10-14,M","PITC IPD Eligible 10-14,M",pitc ipd eligible 10-14m,,,"pitc ipd eligible 10-14,m | pitc ipd eligible 10-14,m | pitc ipd eligible 10-14m |  | "
NgWHJK5ubJa,Indicator,"PITC IPD Eligible 1-4,F","PITC IPD Eligible 1-4,F",pitc ipd eligible 1-4f,,,"pitc ipd eligible 1-4,f | pitc ipd eligible 1-4,f | pitc ipd eligible 1-4f |  | "
vn5Af6rv8gK,Indicator,"PITC IPD Eligible 1-4,M","PITC IPD Eligible 1-4,M",pitc ipd eligible 1-4m,,,"pitc ipd eligible 1-4,m | pitc ipd eligible 1-4,m | pitc ipd eligible 1-4m |  | "
Vq9wYxdw1Ex,Indicator,"PITC IPD Eligible 15-19,F","PITC IPD Eligible 15-19,F",pitc ipd eligible 15-19f,,,"pitc ipd eligible 15-19,f | pitc ipd eligible 15-19,f | pitc ipd eligible 15-19f |  | "
XxlcDcu7wxj,Indicator,"PITC IPD Eligible 15-19,M","PITC IPD Eligible 15-19,M",pitc ipd eligible 15-19M,,,"pitc ipd eligible 15-19,m | pitc ipd eligible 15-19,m | pitc ipd eligible 15-19m |  | "
ztGY6tWZVlA,Indicator,"PITC IPD Eligible <1,F","PITC IPD Eligible <1,F",pitc ipd eligible <1f,,,"pitc ipd eligible <1,f | pitc ipd eligible <1,f | pitc ipd eligible <1f |  | "
xPs6GF5ZAr8,Indicator,"PITC IPD Eligible <1,M","PITC IPD Eligible <1,M",pitc ipd eligible <1m,,,"pitc ipd eligible <1,m | pitc ipd eligible <1,m | pitc ipd eligible <1m |  | "
TenZuwC6kBd,Indicator,"PITC IPD Eligible 20-24,F","PITC IPD Eligible 20-24,F","PITC IPD Eligible 20-24,F",,,"pitc ipd eligible 20-24,f | pitc ipd eligible 20-24,f | pitc ipd eligible 20-24,f |  | "
sOCwJISlL6P,Indicator,"PITC IPD Eligible 20-24,M","PITC IPD Eligible 20-24,M","PITC IPD Eligible 20-24,M",,,"pitc ipd eligible 20-24,m | pitc ipd eligible 20-24,m | pitc ipd eligible 20-24,m |  | "
C9PDlHM8FOC,Indicator,"PITC IPD Eligible 25-29,F","PITC IPD Eligible 25-29,F","PITC IPD Eligible 25-29,F",,,"pitc ipd eligible 25-29,f | pitc ipd eligible 25-29,f | pitc ipd eligible 25-29,f |  | "
lUsF3QxpEbi,Indicator,"PITC IPD Eligible 25-29,M","PITC IPD Eligible 25-29,M","PITC IPD Eligible 25-29,M",,,"pitc ipd eligible 25-29,m | pitc ipd eligible 25-29,m | pitc ipd eligible 25-29,m |  | "
ZdByhah3dnh,Indicator,"PITC IPD Eligible 30-34,F","PITC IPD Eligible 30-34,F","PITC IPD Eligible 30-34,F",,,"pitc ipd eligible 30-34,f | pitc ipd eligible 30-34,f | pitc ipd eligible 30-34,f |  | "
Iw9qH9Of8f4,Indicator,"PITC IPD Eligible 30-34,M","PITC IPD Eligible 30-34,M","PITC IPD Eligible 30-34,M",,,"pitc ipd eligible 30-34,m | pitc ipd eligible 30-34,m | pitc ipd eligible 30-34,m |  | "
MFqpRu23ydA,Indicator,"PITC IPD Eligible 35-39,F","PITC IPD Eligible 35-39,F","PITC IPD Eligible 35-39,F",,,"pitc ipd eligible 35-39,f | pitc ipd eligible 35-39,f | pitc ipd eligible 35-39,f |  | "
bDPAWN3kcVd,Indicator,"PITC IPD Eligible 35-39,M","PITC IPD Eligible 35-39,M","PITC IPD Eligible 35-39,M",,,"pitc ipd eligible 35-39,m | pitc ipd eligible 35-39,m | pitc ipd eligible 35-39,m |  | "
OnjxYKcpQdx,Indicator,"PITC IPD Eligible 40-44,F","PITC IPD Eligible 40-44,F","PITC IPD Eligible 40-44,F",,,"pitc ipd eligible 40-44,f | pitc ipd eligible 40-44,f | pitc ipd eligible 40-44,f |  | "
SMxnX5SjypL,Indicator,"PITC IPD Eligible 40-44,M","PITC IPD Eligible 40-44,M","PITC IPD Eligible 40-44,M",,,"pitc ipd eligible 40-44,m | pitc ipd eligible 40-44,m | pitc ipd eligible 40-44,m |  | "
Ed8eNUgM0FK,Indicator,"PITC IPD Eligible 45-49,F","PITC IPD Eligible 45-49,F","PITC IPD Eligible 45-49,F",,,"pitc ipd eligible 45-49,f | pitc ipd eligible 45-49,f | pitc ipd eligible 45-49,f |  | "
MRNA9gDbaXI,Indicator,"PITC IPD Eligible 45-49,M","PITC IPD Eligible 45-49,M","PITC IPD Eligible 45-49,M",,,"pitc ipd eligible 45-49,m | pitc ipd eligible 45-49,m | pitc ipd eligible 45-49,m |  | "
sPARh9ZHdpj,Indicator,"PITC IPD Eligible 50-54,F","PITC IPD Eligible 50-54,F","PITC IPD Eligible 50-54,F",,,"pitc ipd eligible 50-54,f | pitc ipd eligible 50-54,f | pitc ipd eligible 50-54,f |  | "
V4k3QU9wqul,Indicator,"PITC IPD Eligible 50-54,M","PITC IPD Eligible 50-54,M","PITC IPD Eligible 50-54,M",,,"pitc ipd eligible 50-54,m | pitc ipd eligible 50-54,m | pitc ipd eligible 50-54,m |  | "
swjGPGkeeVx,Indicator,"PITC IPD Eligible 55-59,F","PITC IPD Eligible 55-59,F","PITC IPD Eligible 55-59,F",,,"pitc ipd eligible 55-59,f | pitc ipd eligible 55-59,f | pitc ipd eligible 55-59,f |  | "
iW8FkuY5iIz,Indicator,"PITC IPD Eligible 55-59,M","PITC IPD Eligible 55-59,M","PITC IPD Eligible 55-59,M",,,"pitc ipd eligible 55-59,m | pitc ipd eligible 55-59,m | pitc ipd eligible 55-59,m |  | "
MlO6mmx0Ee7,Indicator,"PITC IPD Eligible 5-9,F","PITC IPD Eligible 5-9,F",pitc ipd eligible 5-9f,,,"pitc ipd eligible 5-9,f | pitc ipd eligible 5-9,f | pitc ipd eligible 5-9f |  | "
kmGhhwSijht,Indicator,"PITC IPD Eligible 5-9,M","PITC IPD Eligible 5-9,M",pitc ipd eligible 5-9m,,,"pitc ipd eligible 5-9,m | pitc ipd eligible 5-9,m | pitc ipd eligible 5-9m |  | "
ughH3UJlJ5H,Indicator,"PITC IPD Eligible 60-64,F","PITC IPD Eligible 60-64,F","PITC IPD Eligible 60-64,F",,,"pitc ipd eligible 60-64,f | pitc ipd eligible 60-64,f | pitc ipd eligible 60-64,f |  | "
xrs3WqarLAJ,Indicator,"PITC IPD Eligible 60-64,M","PITC IPD Eligible 60-64,M","PITC IPD Eligible 60-64,M",,,"pitc ipd eligible 60-64,m | pitc ipd eligible 60-64,m | pitc ipd eligible 60-64,m |  | "
eEUQ6GwvYfh,Indicator,"PITC IPD Eligible 65+,F","PITC IPD Eligible 65+,F","PITC IPD Eligible 65+,F",,,"pitc ipd eligible 65+,f | pitc ipd eligible 65+,f | pitc ipd eligible 65+,f |  | "
WmkAmBgzcID,Indicator,"PITC IPD Eligible 65+,M","PITC IPD Eligible 65+,M","PITC IPD Eligible 65+,M",,,"pitc ipd eligible 65+,m | pitc ipd eligible 65+,m | pitc ipd eligible 65+,m |  | "
dpuGZEfYbME,Indicator,PITC IPD Known Positive,PITC IPD Known Positive,pitc ipd kp,,,pitc ipd known positive | pitc ipd known positive | pitc ipd kp |  | 
iY1pNOfz8r9,Indicator,"PITC IPD Known Positive 10-14,F","PITC IPD Known Positive 10-14,F","PITC IPD Known Positive 10-14,F",,,"pitc ipd known positive 10-14,f | pitc ipd known positive 10-14,f | pitc ipd known positive 10-14,f |  | "
JFvWsLDzfKl,Indicator,"PITC IPD Known Positive 10-14,M","PITC IPD Known Positive 10-14,M","PITC IPD Known Positive 10-14,M",,,"pitc ipd known positive 10-14,m | pitc ipd known positive 10-14,m | pitc ipd known positive 10-14,m |  | "
MLSDXzD7aJK,Indicator,"PITC IPD Known Positive 1-4,F","PITC IPD Known Positive 1-4,F","PITC IPD Known Positive 1-4,F",,,"pitc ipd known positive 1-4,f | pitc ipd known positive 1-4,f | pitc ipd known positive 1-4,f |  | "
sK1hfLl7ZN9,Indicator,"PITC IPD Known Positive 1-4,M","PITC IPD Known Positive 1-4,M","PITC IPD Known Positive 1-4,M",,,"pitc ipd known positive 1-4,m | pitc ipd known positive 1-4,m | pitc ipd known positive 1-4,m |  | "
QWmBdAVxWHg,Indicator,"PITC IPD Known Positive 15-19,F","PITC IPD Known Positive 15-19,F","PITC IPD Known Positive 15-19,F",,,"pitc ipd known positive 15-19,f | pitc ipd known positive 15-19,f | pitc ipd known positive 15-19,f |  | "
LkMk5GmCl0u,Indicator,"PITC IPD Known Positive 15-19,M","PITC IPD Known Positive 15-19,M","PITC IPD Known Positive 15-19,M",,,"pitc ipd known positive 15-19,m | pitc ipd known positive 15-19,m | pitc ipd known positive 15-19,m |  | "
vKbUmha9qgU,Indicator,"PITC IPD Known Positive <1,F","PITC IPD Known Positive <1,F","PITC IPD Known Positive <1,F",,,"pitc ipd known positive <1,f | pitc ipd known positive <1,f | pitc ipd known positive <1,f |  | "
eW5pi3oPKvn,Indicator,"PITC IPD Known Positive <1,M","PITC IPD Known Positive <1,M","PITC IPD Known Positive <1,M",,,"pitc ipd known positive <1,m | pitc ipd known positive <1,m | pitc ipd known positive <1,m |  | "
e9owJN7djRv,Indicator,"PITC IPD Known Positive 20-24,F","PITC IPD Known Positive 20-24,F","PITC IPD Known Positive 20-24,F",,,"pitc ipd known positive 20-24,f | pitc ipd known positive 20-24,f | pitc ipd known positive 20-24,f |  | "
El8FQMv6DFO,Indicator,"PITC IPD Known Positive 20-24,M","PITC IPD Known Positive 20-24,M","PITC IPD Known Positive 20-24,M",,,"pitc ipd known positive 20-24,m | pitc ipd known positive 20-24,m | pitc ipd known positive 20-24,m |  | "
evlHsjNgjFX,Indicator,"PITC IPD Known Positive 25-29,F","PITC IPD Known Positive 25-29,F","PITC IPD Known Positive 25-29,F",,,"pitc ipd known positive 25-29,f | pitc ipd known positive 25-29,f | pitc ipd known positive 25-29,f |  | "
QICPv5vHbqp,Indicator,"PITC IPD Known Positive 25-29,M","PITC IPD Known Positive 25-29,M","PITC IPD Known Positive 25-29,M",,,"pitc ipd known positive 25-29,m | pitc ipd known positive 25-29,m | pitc ipd known positive 25-29,m |  | "
rZgRH9EDsOe,Indicator,"PITC IPD Known Positive 30-34,F","PITC IPD Known Positive 30-34,F","PITC IPD Known Positive 30-34,F",,,"pitc ipd known positive 30-34,f | pitc ipd known positive 30-34,f | pitc ipd known positive 30-34,f |  | "
KwKMhRvZdl1,Indicator,"PITC IPD Known Positive 30-34,M","PITC IPD Known Positive 30-34,M","PITC IPD Known Positive 30-34,M",,,"pitc ipd known positive 30-34,m | pitc ipd known positive 30-34,m | pitc ipd known positive 30-34,m |  | "
NRvl8fpMYo2,Indicator,"PITC IPD Known Positive 35-39,F","PITC IPD Known Positive 35-39,F","PITC IPD Known Positive 35-39,F",,,"pitc ipd known positive 35-39,f | pitc ipd known positive 35-39,f | pitc ipd known positive 35-39,f |  | "
L8XP3KIuSes,Indicator,"PITC IPD Known Positive 35-39,M","PITC IPD Known Positive 35-39,M","PITC IPD Known Positive 35-39,M",,,"pitc ipd known positive 35-39,m | pitc ipd known positive 35-39,m | pitc ipd known positive 35-39,m |  | "
a0wqzJXbGhn,Indicator,"PITC IPD Known Positive 40-44,F","PITC IPD Known Positive 40-44,F","PITC IPD Known Positive 40-44,F",,,"pitc ipd known positive 40-44,f | pitc ipd known positive 40-44,f | pitc ipd known positive 40-44,f |  | "
zESzOuzRATn,Indicator,"PITC IPD Known Positive 40-44,M","PITC IPD Known Positive 40-44,M","PITC IPD Known Positive 40-44,M",,,"pitc ipd known positive 40-44,m | pitc ipd known positive 40-44,m | pitc ipd known positive 40-44,m |  | "
rPpQ2MYaXzR,Indicator,"PITC IPD Known Positive 45-49,F","PITC IPD Known Positive 45-49,F","PITC IPD Known Positive 45-49,F",,,"pitc ipd known positive 45-49,f | pitc ipd known positive 45-49,f | pitc ipd known positive 45-49,f |  | "
I44zts8TycE,Indicator,"PITC IPD Known Positive 45-49,M","PITC IPD Known Positive 45-49,M","PITC IPD Known Positive 45-49,M",,,"pitc ipd known positive 45-49,m | pitc ipd known positive 45-49,m | pitc ipd known positive 45-49,m |  | "
BihoLXcLibC,Indicator,"PITC IPD Known Positive 50-54,F","PITC IPD Known Positive 50-54,F","PITC IPD Known Positive 50-54,F",,,"pitc ipd known positive 50-54,f | pitc ipd known positive 50-54,f | pitc ipd known positive 50-54,f |  | "
tCLpy3yjtzt,Indicator,"PITC IPD Known Positive 50-54,M","PITC IPD Known Positive 50-54,M","PITC IPD Known Positive 50-54,M",,,"pitc ipd known positive 50-54,m | pitc ipd known positive 50-54,m | pitc ipd known positive 50-54,m |  | "
VonqN2YyZWb,Indicator,"PITC IPD Known Positive 55-59,F","PITC IPD Known Positive 55-59,F","PITC IPD Known Positive 55-59,F",,,"pitc ipd known positive 55-59,f | pitc ipd known positive 55-59,f | pitc ipd known positive 55-59,f |  | "
kaFdJOkKW7y,Indicator,"PITC IPD Known Positive 55-59,M","PITC IPD Known Positive 55-59,M","PITC IPD Known Positive 55-59,M",,,"pitc ipd known positive 55-59,m | pitc ipd known positive 55-59,m | pitc ipd known positive 55-59,m |  | "
XSRVoo6xnB2,Indicator,"PITC IPD Known Positive 5-9,F","PITC IPD Known Positive 5-9,F","PITC IPD Known Positive 5-9,F",,,"pitc ipd known positive 5-9,f | pitc ipd known positive 5-9,f | pitc ipd known positive 5-9,f |  | "
tKiQEdkUwyH,Indicator,"PITC IPD Known Positive 5-9,M","PITC IPD Known Positive 5-9,M","PITC IPD Known Positive 5-9,M",,,"pitc ipd known positive 5-9,m | pitc ipd known positive 5-9,m | pitc ipd known positive 5-9,m |  | "
xE37ZU6cuNd,Indicator,"PITC IPD Known Positive 60-64,F","PITC IPD Known Positive 60-64,F","PITC IPD Known Positive 60-64,F",,,"pitc ipd known positive 60-64,f | pitc ipd known positive 60-64,f | pitc ipd known positive 60-64,f |  | "
uz1w6mqSr7c,Indicator,"PITC IPD Known Positive 60-64,M","PITC IPD Known Positive 60-64,M","PITC IPD Known Positive 60-64,M",,,"pitc ipd known positive 60-64,m | pitc ipd known positive 60-64,m | pitc ipd known positive 60-64,m |  | "
m6R7iLc8IXp,Indicator,"PITC IPD Known Positive 65+,F","PITC IPD Known Positive 65+,F","PITC IPD Known Positive 65+,F",,,"pitc ipd known positive 65+,f | pitc ipd known positive 65+,f | pitc ipd known positive 65+,f |  | "
PAtwFOQHOT2,Indicator,"PITC IPD Known Positive 65+,M","PITC IPD Known Positive 65+,M","PITC IPD Known Positive 65+,M",,,"pitc ipd known positive 65+,m | pitc ipd known positive 65+,m | pitc ipd known positive 65+,m |  | "
KIJO6k9Ykiw,Indicator,PITC IPD Linked in,PITC IPD Linked in,pitc ipd linked in,,,pitc ipd linked in | pitc ipd linked in | pitc ipd linked in |  | 
tj2R9phO9Bp,Indicator,PITC IPD Linked out,PITC IPD Linked out,PITC IPD Linked out,,,pitc ipd linked out | pitc ipd linked out | pitc ipd linked out |  | 
Jn3xuUCDFL3,Indicator,"PITC IPD Linked out 10-14,F","PITC IPD Linked out 10-14,F","PITC IPD Linked out 10-14,F",,,"pitc ipd linked out 10-14,f | pitc ipd linked out 10-14,f | pitc ipd linked out 10-14,f |  | "
nN3wWD6SJsl,Indicator,"PITC IPD Linked out 10-14,M","PITC IPD Linked out 10-14,M","PITC IPD Linked out 10-14,M",,,"pitc ipd linked out 10-14,m | pitc ipd linked out 10-14,m | pitc ipd linked out 10-14,m |  | "
syB9LTKD9hQ,Indicator,"PITC IPD Linked out 1-4,F","PITC IPD Linked out 1-4,F","PITC IPD Linked out 1-4,F",,,"pitc ipd linked out 1-4,f | pitc ipd linked out 1-4,f | pitc ipd linked out 1-4,f |  | "
njhAwsbUtrq,Indicator,"PITC IPD Linked out 1-4,M","PITC IPD Linked out 1-4,M","PITC IPD Linked out 1-4,M",,,"pitc ipd linked out 1-4,m | pitc ipd linked out 1-4,m | pitc ipd linked out 1-4,m |  | "
