name,id,level
North Ramba C Community Health Unit,MrkDgjgtAxV,5
North Ratta Community Health Unit,fuTxcBwpTyU,5
North Sakwa Ward,EmooFdjzKlm,4
North Sakwa Ward,EmSsP2C6A3h,4
North Seme Ward,b2DzrddWnYN,4
North Shore Medical Centre,A2Tn3rOsXk9,5
North Star Alliance,xjkSzh0hzf5,5
North Star Alliance Clinic,X1yVDlbUksD,5
North Star Alliance VCT,atkeK7ODMj3,5
North Star Alliance Wellness Centre,ZruCMn5KySE,5
Northstar Alliance Wellness Centre (Mai Mahiu),teVXsmXLymF,5
North Ugenya Ward,quAHj7k172D,4
North Uyoma Ward,c8htRsEJD2W,4
North West Kisumu Ward,r6rYPoyjxvR,4
Noset Maisha House,RIkWpTnkvwq,5
Nosim Medical Center,f213osbHLs0,5
Nosim Medical Center,KYpposexxAV,5
Nosim Medical Center,omB53qEAjnc,5
Nosim Medical Center ( Oltepesi ),byfZUpI17u3,5
Notre Dame,klltDPmWEwT,5
Notre Dame,MKJooOPXt0o,5
Nova Pryme Health,jM7Vb0RuaIl,5
Novus Medical Clinic,rKHcvmm2obW,5
Npi -Shap,PJ1lFBkbcgO,5
Nsis Health Centre (Ruaraka),HPVki5IAw86,5
Ntalabany Dispensary,UIPMBqFtnjJ,5
Ntemwene Dispensary,YFxIyCBX0oG,5
Ntemwene Medical Clinic,QcD0iwxvVe3,5
Ntha Clinic,hJyDR40SGVT,5
Nthagaiya Catholic Dispensary,IlWbjdTM42i,5
Nthambiro Catholic Dispensary,EyTFMXpkEUR,5
Nthambiro Catholic Dispensary (Remove),h5FCktreig6,5
Nthambiro Dispensary,ih5hkcBBCDG,5
Nthangani Dispensary,kqUlxtQcHp9,5
Nthangu Dispensary,meGPe0LmYT4,5
Ntharawe Community Unit,FTmgG2Ea9oS,5
Ntharawe Dispensary,rm4leWPozbO,5
Nthare Catholic Health centre,HqhT8zOTcxm,5
Ntharene Medical Clinic,XBCAeNRTpCm,5
Nthawa Ward,tGtfKyhl0y1,4
Nthimbani Dispensary,Pp0gllPEcrz,5
Nthongoni Community Unit,pj4PylO0pjF,5
Nthongoni Dispensary,CHfKmJJp7Qu,5
Nthongoni Health Centre,qzp1rXyNKFL,5
Nthongoni Health Centre (Kitui Rural),XyUyZFd66aA,5
Nthongoni/Kawongo Community Health Unit,Id4DkJ2nrNf,5
Nthungu Dispensary,RqtwX3Dkoi3,5
Nthungululu Dispensary,Sdw5yUg50rH,5
Nthunguni Community Health Unit,V1qjwmYzE9s,5
Nthunguni Dispensary (Kibwezi East),Fy0sv0vW2r0,5
Nthwanguu Dispensary,upkHgUSTE2Z,5
Ntima East Ward,Ryj106sjw37,4
Ntima Medical Clinic,cSdmafBQ3Hw,5
Ntimaru Clinic,rEcRYHUJSF5,5
Ntimaru Community Health Unit,V2OrvdRzYLH,5
Ntimaru East Ward,C6U23QgqMCn,4
Ntimaru Medicare Services,jQx1TwFAGMR,5
Ntimaru Milimani Health Clinic,aZvNdAMfMnT,5
Ntimaru Sub County Hospital,xt2lltkTLza,5
Ntimaru West Ward,dkHXkFhXXxJ,4
Ntima West Ward,Q1YmD34Z3It,4
Ntirimiti Dispensary,yaq6ynfKVrN,5
Ntonyero dispensary,isjTlxudrj4,5
Ntonyiri Health Services,g40cWR0ueDS,5
Ntonyiri Health Sevices,BolLJuhQpdT,5
Ntulele Community Unit,mEVzRhW7K4L,5
Ntulele Health Centre,Imf8ZJofDZe,5
Ntumburi Dispensary,Gq2RzmOrnFU,5
Ntumburi Dispensary,ReUyBZid6Af,5
Ntunene Ward,b7S83B5sQai,4
Ntunyigi Medical Clinic,PsGrBeNz6h7,5
Nturukuma Dispensary,WHVev0sJNiT,5
Nucleaur Medical Diagnostic Center,SuZUyFSAgXG,5
Nucleus Community Unit,iuOxTYCkjzI,5
Nuffield Nursing Home,CSb90eTzexa,5
Nunguni Medical Clinic,zmrsAh2k6NP,5
Nuru Ambusely Hospital,sFySQz4y4dX,5
Nuru Health Care Centre,iJggr2bEfc3,5
Nuru Lutheran VCT,nrUCxFhQtL5,5
Nuthu Dispensary,EZD1S7PLDHc,5
Nuu Catholic Dispensary,JiATg9WAIRG,5
Nuu Community Health Unit,nrjFShEOt88,5
Nuu Medical Clinic,KU5uWjVbuvg,5
Nuu Sub County Hospital,duh1uCn73Ys,5
Nuu Ward,WOJ90HLwb6o,4
Nyaani Community Health Unit,b7jaHlkSl1n,5
Nyaani Community Health Unit,fmx7jMOrMsr,5
Nyaani Community Unit,azSZwujo8jG,5
Nyaani Dispensary,eOdo6yQqfrn,5
Nyaani Dispensary (Kaiti),LHURNutyiVZ,5
Nyabangi Dispensary,rPt46l6dlmo,5
Nyabasi East Ward,xUtluqIJmBZ,4
Nyabasi West Ward,k00olmG2C2e,4
Nyabeda Community Health Unit,ikTsqMJpATP,5
Nyabera Community Unit,uOdwLXiVSpc,5
Nyabera Lower Community Unit,dZhpeBEkD6B,5
Nyabera Upper Community Health Unit,x72J3hq8Kyr,5
Nyabikaye Community Unit,DYiNshaw4Tp,5
Nyabikaye Dispensary,cXP5RZ3ZMEP,5
Nyabikomu Dispensary,W3iNwb9EMIU,5
Nyabikongori Community Health Unit,frTBrYlJmTt,5
Nyabikongori Medical centre,tkyahi3gSgo,5
Nyabiore Dispensary,i4fTp6jed7g,5
Nyabiosi Community Health Unit,tg3dOj3bzNx,5
Nyabiosi Health Centre,yHbqGh3xWsy,5
Nyabioto Dispensary,UA0iSIHHIpp,5
Nyabite Clinic,mOowdw5poMT,5
Nyabitunwa health community Unit ,Mp9VlLCQZNc,5
Nyabohanse Medical Centre,fmSfl9oMe8s,5
Nyabokarange Dispensary,hHb5SzuuyHK,5
Nyabola CDF Dispensary,jzLxTVPy6wv,5
Nyabola Dispensary,jGVRML7tMfM,5
Nyabomo Community Unit,OJJebi6lSZ1,5
Nyabomo Community Unit,rs5Y4nv61qx,5
Nyabondo Mission Hospital,T4fYNeKF5gb,5
Nyabondo Rehabilitation Centre,OOAGjYKVUEn,5
Nyabonge Dispensary,JbT1nMIUSVz,5
Nyaburi Clinic,ghUdW9zdUuu,5
Nyabururu Dispensary,zHyCadIw4QU,5
Nyabweri Dispensary,cHCvPJmucz0,5
Nyache Community Unit,jGSZInnnVyB,5
Nyache Health Centre,vGsSZnuccgd,5
Nyacheki Sub County Hospital,difHM52kujJ,5
Nyacheki Ward,oAXSVQp3K0O,4
Nyachenge Community Health Unit,WS7he2oPjfQ,5
Nyachenge Dispensary,ExwoXh1q0Dd,5
Nyachichi Community Unity,zVKVy5SIroB,5
Nyachichi CommunityUnity,j9Dc7Oulc5A,3
Nyachogochogo Communit Unit,CRmme9Pt21n,5
Nyachogochogo Dispensary,mrUbVs4rrdT,5
Nyadenda Community Health Unit,gULPPkN9cUp,5
Nyadenda Health Centre,Fu2ibdRJ8on,5
Nyadhi Community Health Unit,naGy9zIELeT,5
Nyadhi Dispensary,nKDcsLqOt81,5
Nyadhiwa Community Unit,yWKg2Gs9xZk,5
Nyadhuna Ward,S5vdlHabZzv,4
Nyadorera A Community Health Unit,DroU9iE0WNx,5
Nyadorera B Community Health Unit,myRUVmIc3HX,5
Nyadundo Community Health Unit,Ty9T8lWMTwa,5
Nyagacho Dispensary,csnajW5Czxy,5
Nyaga Community Health Unit,vBNjp9poZAm,5
Nyagancha Dispensary,q1fSSC4w9pO,5
Nyagancha Dispensary (Bobasi Sub County),nW6ohADUi0f,5
Nyagani Dispensary,N1llXngITyV,5
Nyagari Dispensary (CDF),kglMtsA3Vn4,5
Nyagenke Community Health Unit,DrQYx73QQHN,5
Nyagesenda Dispensary,ofMxthtWkGU,5
Nyagichenche (SDA) Dispensary,GsNEkLm5djT,5
Nyagiki Community Unit,i0DlEwVSZWf,5
Nyagiki Dispensary,BpA1QfuzeIZ,5
Nyagiti Dispensary,vIU1CDKwkzq,5
Nyagoko Dispensary,UKLTU9SVDp3,5
Nyagoko East Community Health Unit,m4Jmvl0VkXo,5
Nyagoko West Community Health Unit,Fb2W54AONnu,5
Nyagoro Health Centre,HIEDhEPPVCE,5
Nyagoto Health Centre,Sl1MkMfCluS,5
Nyagowa Elck Dispensary,M4MBI8p8WUr,5
Nyaguda Community Health Unit,CChGEi1dtmc,5
Nyaguda Health Center,NETZipsOma4,5
Nyaguta Community Unit,bBx7qw1nxfa,5
Nyaguta Dispensary,ockWumTDpLJ,5
Nyagwara Dispensary,rgAAYE224Cd,5
Nyagwekoa Community Unit,RKeE6mKmW5v,5
Nyagwethe Community Health Unit,zhoWd2ABbqa,5
Nyagwethe Dispensary,bKs1jzZiod2,5
Nyahera Community Health Unit,LvMtPjl4G4j,5
Nyahera Sub County Hospital,jO55LWzNxCv,5
Nyahururu Catholic Dispensary,vLULDgKL9cV,5
Nyahururu District Hospital,dAPS3WNKy1K,5
Nyahururu Private Hospital,sTyJB0A2r0Y,5
Nyahururu Sub County,mmrNxWfwwpZ,3
Nyaiguta Dispensary,JTPVtOaVuJl,5
Nyairoko Dispensary,jlsHZMUOgS9,5
Nyaitara Community Health Unit,AHd61cR1WQW,5
Nyaitara Dispensary,wF8EXwtaV2q,5
Nyajimo Medical Clinic,W3HB7ZZIVyT,5
Nyajuok Community Health Unit,ixFNCesvVCy,5
Nyakach (AIC) Dispensary,zdklzerrVxH,5
Nyakach County Hospital,ffLvCT7DuPc,5
Nyakach Sub County,kBQIjtWUBqj,3
Nyakahuho Dispensary,jwnnbDVJNqC,5
Nyakegogi Community Unit,F8uJUw53Px5,5
Nyakegogi dispensary,ixb9jeKDhTM,5
Nyakegogi Dispensary,VoLlHiVh09V,5
Nyakeiboreire Health Centre,WujYd8WScU8,5
Nyakeiri Community Unit,uzslJtyteJJ,5
Nyakenimo2  Community Unit,dbOZGYds96Q,5
Nyakeninmo1 Community Unit,fZxqZVb1aSY,5
Nyakeore Dispensary,EdPkjibN4TV,5
Nyakeyo Dispensary,VEG46Nedwzg,5
Nyakhobi Community Health Unit,oji5sY589hw,5
Nyakiambi Community Health Unit,mbX1es010iU,5
Nyakiambi Dispensary,D3gE54sbiH8,5
Nyakianga Community Health Unit,ZKFqR1lw9nX,5
Nyakianga Health Centre,RZH7LqubaPp,5
Nyaki East Ward,hceoyGXIXhD,4
Nyakio Ward,sDFNdNK4QJ8,4
Nyaki West Ward,danQPcsYu5G,4
Nyakoe Ward,z8JmM1WxmgG,4
Nyakoigwana Dispensary,Af0XislowM2,5
Nyakoko Health Centre,QuufVLWi602,5
Nyakoko Health Centre,ZpoQqyy2AqE,5
Nyakondo Community Unit,M6RQ6ghlCcQ,5
Nyakongo Comminity Unit,ejQFO3ILNmq,5
Nyakongo Community Health Unit,b07vh0MPlJD,5
Nyakongo Community Health Unit,tTUlsZ1wnFA,5
Nyakongo health Centre,J3865NY4ur6,5
Nyakunguru Dispensary,dhvsEE9CCU6,5
Nyakuru Dispensary,WlgH5Q5Y6kZ,5
Nyakurungoto Dispensary,igBxInC1Fx7,5
Nyakwala Dispensary,eAzSSptVvim,5
Nyakwana  Community Unit,JlNmclOpryk,5
Nyakwana Dispensary,ZziEX4wDwOR,5
Nyakweri Dispensary,Mh62QGkagBb,5
Nyalani Community Health Unit,uWwJrTVizC8,5
Nyalenda A Community Health Unit,o5FUwui6pXP,5
Nyalenda A Community Unit,SwfXuJj8oVg,5
Nyalenda A Ward,roJc7UkCD2l,4
Nyalenda B Community Health Unit,nRNLYFghBIj,5
Nyalenda B Ward,yz3WGD5x3v2,4
Nyalenda Community Health Unit,e3AFeoAbqFI,5
Nyalenda Health Centre,uMzpY2vfUnF,5
Nyalenda Nursing Home,UN5XZm7pp54,5
Nyalenya Community Health Unit,CFHryRhnHNe,5
Nyalgosi Dispensary,H2Cpb3vTyOe,5
Nyalgunga Community Health Unit,nkRprJ0bqU8,5
Nyali Barracks Dispensary,WHvhP2h8S2l,5
Nyali Bridge Hospital,rgWuhJJ55fN,5
Nyali Children Hospital,wgeumTY9aFJ,5
Nyali Childrens Hospital (Likoni),gg5GV5XhUp7,5
Nyali Health Care Limited,clAXMkgRFCz,5
Nyali Healthcare LTD Bamburi,xs2q0Tlmf5t,5
Nyalilbuch Dispensary,a6J5MPis0l8,5
Nyali Sub County,sr8WEz03EnP,3
Nyalkembo Dispensary,mhtMgN9rHfk,5
Nyalkinyi Health Centre,wUU4WZrUUgK,5
Nyalunya Community Health Unit,tKE1cRqq35U,5
Nyalunya Health Centre,bSJkg11sPh7,5
Nyamache Sub County Referral Hospital,gXJXJvMm9Jg,5
Nyamadede Dispensary,JGu54bQWhxM,5
Nyamagagana Community Unit,xlQefR8ESz9,5
Nyamage Community Unit,gdoaConCPPT,5
Nyamage Dispensary,xcAbhr6gsau,5
Nyamagenga Community Unit,kFvFe6Gf6Ih,5
Nyamagesa Dispensary,jNujDeSFbQB,5
Nyamagiri Dispensary,y47SsCXNr4i,5
Nyamagongwe Dispensary,olKlfDfxZGm,5
Nyamagongwi Community Unit,tU1XQibrvZL,5
Nyamagongwi Dispensary,epcssoJho5F,5
Nyamagundo sub county hospital,kNz883gc5n8,5
Nyamagwa Health Centre,Wq6zUnyDUTt,5
Nyamaiya Health Centre,o8IOlvEXsMe,5
Nyamaiya Medical Center,UAYBWnIQlNI,5
Nyamaiya Romieva Medical Center,d6Ow99jiXO4,5
Nyamaiya Romieva Medical Center,OQimu36Shsb,5
Nyamaiya Ward,Av8d3lmuaua,4
Nyamaji East Community Health Unit,A2ZZrsR2ng9,5
Nyamaji West Community Health Unit,TTvveesYapb,5
Nyamakoroto Dispensary,eWl04gJBWM3,5
Nyamamithi Community Health Unit,rZ1XKFXiWak,5
Nyamamithi Dispensary,BEJwbly8xZS,5
Nyamanche Community unit,yiQ24ybjToD,5
Nyamanga Dispensary (Ndhiwa),ynlcP2Jr8Em,5
Nyamanga Dispensary (Nyatike),UMheUvXia9d,5
Nyamanga Nyaliande,TBLt7tU7kqR,5
Nyamaraga community unit,ZYFoGxmIVoL,5
Nyamaraga Sub County Hospital,NDFVW6VFCnE,5
Nyamarandi Community Health Unit,rxS5CwfuiqK,5
Nyamaranya Community Unit,TI7fmOk2Q97,5
Nyamaranya Dispensary,UXBZJXifkbo,5
Nyamarimba Community Health Unit,WkZclWiSHZo,5
Nyamarimba Sub County Hospital,jYceYXy2rBf,5
Nyamasare Dispensary,pJP2SYBe0bB,5
Nyamasaria Medical Clinic,axnUQXZiDF0,5
Nyamasege Dispensary,ECkt7qf7URv,5
Nyamase Medical Centre,crWRvk3ZRNU,5
Nyamasibi Sub-County Hospital,TJ9BzAbJWPL,5
Nyamasibi Ward,CbtRAlHp1JA,4
Nyamasi Dispensary,AvzELEbLhhW,5
Nyamathi Community Health Unit,suwC11L2atm,5
Nyamathi Dispensary,knd7eyfdN8X,5
Nyamatwoni Dispensary,repA4BWx9VU,5
Nyamauro Community Unit,syNqUpGMsuh,5
Nyamauwa Community Health Unit,c3NVZi6mkSa,5
Nyambare Dispensary,hCKwhDpkvbP,5
Nyambare Health Centre,q0HFYe46rHe,5
Nyambaria Geke Community Unit,PGbrlJDe7SV,5
Nyambaria Geke Dispensary,iYpP2OYAWcL,5
Nyambene Chemist,sVmKhvkpnWH,5
Nyambene Clinical Services and Nursing Home,hB64qKl4fpE,5
Nyambene District Hospital,KCKQZfmxuKS,5
Nyambene Medical & Surgical Centre,VB6dY1WOVQe,5
Nyambiri Community Health Unit,RhlDT4m2yx3,5
Nyamboyo Dispensary,BNtYSB84qkO,5
Nyambunwa Dispensary (Kenyenya),TlD7TBg7Xop,5
Nyambunwa Medical Clinic,oAJL5MSNiiz,5
Nyamecheo Community Health Unit,hUUntAOkGWA,5
Nyamekoma Dispensary,ROh2RoMORm0,5
Nyamekongoroto Health Centre,fzoNOK6Nrqc,5
Nyamemiso Community Unit,OFCOVNyl2Fl,5
Nyamemiso Dispensary,rV3Y9j5ymeq,5
Nyameru Community Unit,zbPyy8vZDGP,5
NYamesocho Health Community Unit ,lkbIKe3FoYw,5
Nyametaburo Community Unit,MHWf1JRJZ1o,5
Nyametaburo Health Centre,Sv7XZqXiyCP,5
Nyametembe Community Unit,zHSxo73eBc3,5
Nyametembe Dispensary,ajSVagBWzKi,5
Nyamila Community Health Unit,lDKIcU46EHO,5
nyamilu C.U,uzdVVmUSrZk,5
Nyamilu Dispensary,nrnRWeXKBSc,5
Nyamira Adventist Health Centre,HjL1sFQUDS0,5
Nyamira County,uepLTG8wGWJ,2
Nyamira County Refferal Hospital,hKvUlAHlVJx,5
Nyamiranga Devine Mercy,Rw90IhcrxaK,5
Nyamira North Sub County,v5qbFUgfIoF,3
Nyamira Royal Clinic,BVmPVKqyQJE,5
Nyamira Sub County,cxjRPbvhjzr,3
Nyamninia Community Health Unit,IjUyQlzjQZ0,5
Nyamogo Dispensary,Gm748W5l33l,5
Nyamogonchoro Health Centre,VJaFTjbLNoF,5
Nyamokenye Dispensary,HdgFsdhosZl,5
Nyamokenye Health Centre,rilnBgF1Jmb,5
Nyamongo Dispensary,I3JYYO9s6lH,5
Nyamonye Community Health Unit,WFPkFRwHFkz,5
Nyamonye Mission Dispensary,Fb6QnAUP1Gf,5
Nyamrisra Community Health Unit,j2edhSwsrc4,5
Nyamrisra Health Centre,I6DBNeGDKjI,5
Nyamsenda Community Health Unit,HMfuZYnAA4r,5
Nyamsenda Dispensary,WmKMhWicJdx,5
Nyamusi Medical Centre,ThMmQ9K9bsc,5
Nyamusi Medicare,pp6NEjsXh9U,5
Nyamusi Sub-District Hospital,EKgRy3CAlod,5
Nyamwanga Dispensary,rfeuCLFePcL,5
Nyamware Gioka Dispensary,JIPnrAd2M00,5
Nyamware Health Centre,A3G1KrOWpXz,5
Nyamware North Community Health Unit,p09zSayUnb2,5
Nyamware South Community Health Unit,x78Vp0HT49C,5
Nyamwentureko Dispensary,u9r0XvrTvq5,5
Nyanchabo Community Unit,lSB12uKaJIA,5
Nyancha Community Health Unit,dLrG0SwE4tM,5
Nyancha Community Unit,aCcrbYnQiPd,5
Nyanchonori Dispensary,SlWsYkPHSxs,5
Nyanchwa Adventist Hospital,ag64ujDJHs6,5
Nyanchwa Community Unit,AVUNbwGbszD,5
Nyandago Koweru Community Unit,LXlFDQs5pxh,5
Nyandago Koweru Dispensary,mvhjOGeHZbK,5
Nyandarua (ACK) Dispensary,tS66Amr7xbP,5
Nyandarua County,mYZacFNIB3h,2
Nyandarua Prisons Dispensary,raAKKekvqe7,5
Nyandarua South,ltpN4qugUAb,4
Nyandiwa Baptist Dispensary,yPvxYuKq57g,5
Nyandiwa Community Health Unit,m8fj0092ew6,5
Nyandiwa Level IV Hospital,okma2mhy9sc,5
Nyandiwa Lower Community Health Unit,NG276y3MM7g,5
Nyandiwa Upper Community Unit,GB9uVipPAo5,5
Nyandoche Ibere Dispensary,sAf3Y4aI3zy,5
Nyando Koru Community Unit,mv9em67On1U,5
Nyando Sub County,iRK9uABUTVZ,3
Nyanduma Dispensary,oIu7rGLIA2g,5
Nyanduma Ward,aR3qJ3GyWeP,4
Nyandwela Medical Clinic,Q0TM4uRt6PI,5
Nyanenje Dispensary,xnSadAYWvar,5
Nyang'aita Community Health Unit,d7kAhJANR4p,5
Nyang'aita Dispensary,gFWT9JGfGAI,5
Nyangajo Dispensary,bNpQPT4CPfW,5
Nyangande Sub County Hospital,gdjJjF3h8HT,5
Nyangati Community Health Unit,Us54SJFtrRB,5
Nyangati Ward,Gsl9Z7f1kbX,4
Nyangena Community Unity,x25aoufNGru,5
Nyangena Hospital,c1b5UpHXXU7,5
Nyangena Sub County Hospital,YVbnjQr0hoD,5
Nyangeni Community Health Unit,yULYqXhkv4e,5
Nyangiela Sub County Hospital,UvpDlU8kdC9,5
Nyangio Community Health Unit,P2eDGbmn3aC,5
Nyangiti Community Health Unit,eCyO6oFEC47,5
Nyango Dispensary,AqLdqbmRxuw,5
Nyangoge Community Health Unit,TPC0U6E7Zcj,5
Nyangoge Health Centre,kmEXAwkvnDQ,5
Nyangoma A Community Health Unit,lWP4DY5ZawO,5
Nyangoma B Community Health Unit,yDExqN0iWwt,5
Nyang'oma Mission Health Centre,C3hcs594UwF,5
Nyang'oma Sub County Hospital,Fiw6j6VJOPf,5
Nyangore Community Unit,cnIKp2ghbAC,5
Nyangore Dispensary,Wo1VJV9cbON,5
Nyangores Ward,mareBenlFqk,4
Nyangori dispensary,fMaKdPzyX6o,5
Nyangori Dispensary,WXYu33Tz4B6,5
Nyang'ori Health Centre,hE3sC35yZLP,5
Nyangu Dispensary,WggQjuiAZV8,5
Nyangwa Community Unit,BpcI2OtHS2K,5
Nyangweta Health Centre,pfefIJMcoRj,5
Nyankoba Community Health Unit,LbdtuuwA2jl,5
Nyanko Community Unit,XlvfEGmyOfV,5
Nyanko Health Centre,GAdepO6pRRV,5
Nyankongo Dispensary,fHA00Eimrst,5
Nyankono Dispensary,KTbbX60HB6W,5
Nyankore Community Unit,dx4De6N6Y5o,5
Nyankore Health Center,d8ZP2QJXQRn,5
Nyanmosense/Komosoko Ward,DfL4XXliaq1,4
Nyansabakwa Health Centre,mIhBcu4mJnr,5
Nyansakia Health Centre,OymqGMFUQan,5
Nyansancha Dispensary,PPu63ndqbRy,5
Nyansangio Dispensary,sON080cYG4f,5
Nyansiongo Nursing Home,FKTbhc6odcd,5
Nyansiongo Ward,pjOkCmcntm6,4
Nyansira Health Centre,jD2rhTSaTOe,5
Nyansore Community Health Unit,PZaCLGJCExe,5
Nyanturago Health Centre (Nyamira),XXfTejSDscY,5
Nyanyaa Community Health Unit,uIEn6hZoMmJ,5
Nyanyaa Dispensary,sz4l6w8c6L6,5
Nyanyaa/Ndunguni Community Health Unit,eFk2I38asMd,5
Nyaobe Community Unit,EsgvL7X8soT,5
Nyaobe Community Unit,ivcrgW1JLeH,5
Nyaoga Community Dispensary,vlWTrWMtRy1,5
Nyaore Dispensary,nG1itz04BkW,5
Nyapeta Community Health Unit,gy2ZQTpqQMn,5
Nyapeta Dispensary,T4LQCBql0og,5
Nyaporo Community Health Unit,prJpxo34erP,5
Nyaporo Dispensary,PLczdqs5KKm,5
Nyaramba Community Unit,lCqbUf0SBcO,5
Nyaramba Community Unit,RpwEPdnfMjW,5
Nyaramba Junction Medical Centre,GH1KnQLDc6k,5
Nyarami VCT,rzxD5SSsdYS,5
Nyara Tea Estate Dispensary,C90MrhrPASP,5
Nyaribari Chache Sub County,fFh3beH29fD,3
Nyaribari Masaba Sub County,A6Sj8RumZ0m,3
Nyaribo Community Health Unit,PT2vhK5ghGk,5
Nyaribo Dispensary,wP1zirfbp1E,5
Nyarkulian Community Unit,WDA0zvw8ssw,5
Nyaroha Community Unit,ukqNZfgUplu,5
Nyaroha Dispensary,FqlnsYnqYd1,5
Nyaronde Dispensary,i1RgqfNKsXv,5
Nyarongi Dispensary,sAMKlirWAu6,5
Nyarotis Clinic,G0L8adAzLdm,5
Nyaru Community Unit,Pg0UvUEDwJt,5
Nyaru Dispensary,q2NR4ndFLUh,5
Nyarut Health Centre,ZZRbej4f3XS,5
NYARWEK,arnaRmnBB2A,3
NYARWEK,Q8t4Z7Isfif,3
NYARWEK,svTJZrE7UQD,3
NYARWEK,zKFxJikp9BX,3
Nyasese Dispensary,JsvfJlCCwqJ,5
Nyasi Community Health Unit,wmtqSk7YrDy,5
Nyasike Dispensary,sSCWQiBCdGE,5
Nyasoko Community Unit,fXWKcjEzKnO,5
Nyasoko Dispensary,MlXDHcUZjEu,5
Nyasore C Community Health Unit,vXfTiOhHqS2,5
Nyasore Community Unit,rUzUCGLI51M,5
Nyasore Dispensary,FeLxPetJ03a,5
Nyatalio Dispensary,HJ5uBptCpZg,5
Nyathengo Dispensary,JndRLlEOlBD,5
Nyathuna Level 4 Hospital,VsubFRDKyLR,5
Nyatieko Gesusu Health Services,wfPZ3Hg48dZ,5
Nyatieko Ward,Dvfw4PI207c,4
Nyatieno Community Health Unit,BAZd6BlNlCU,5
Nyatike Community Health Unit,OVLhd46bwJz,5
Nyatike Community Unit,HswHaspusCl,5
Nyatike Health Centre,MTG9Ipne1mz,5
Nyatike Sub County,D2lsuEzZAJP,3
Nyatoto Community Health Unit,Lx2bla7tREp,5
Nyatoto Health Centre,LTEjZkZzujG,5
Nyaunyau Dispensary,dv9yMrVQBCv,5
Nyaura Dispensary,EjCjwNNgpuk,5
Nyawango Dispensary,Uma5NXphDL5,5
Nyawara Community Health Unit,mSzflRNFUYW,5
Nyawara Health Centre,Oy12OVa3NVS,5
Nyawawa Dispensary,JjIbDDg4pZ6,5
Nyaweri Deaf VCT,AOrou4BQtzF,5
Nyawita Community Health Unit,iff0xKuMiPk,5
Nyawita Dispensary,cKbuV6z4EJ9,5
Nyawita Medical Clinic,sNiOqzhkDXY,5
Nyayiera Dispensary (Rarieda),oENfnS61NCj,5
Nyayo Community Health Unit,DJ4QVfK2kzr,5
Nyayo Highrise Ward,IDtR0R9o2Q4,4
Nyenye Misori Dispensary,dSXVo1RmpPp,5
Nyeri Audio Center,tdcatnGTjyM,5
Nyeri Central Public Health Divisional Office,TzzkZPDWA57,5
Nyeri Central Sub County,GXnD5lHeanK,3
Nyeri County,ptWVfaCIdVx,2
Nyeri County Beyond zero clinic,u1n7ApvhE8X,5
Nyeri Dental Clinic,EoPB1kHvT5Z,5
Nyeri Health Care X Ray Clinic,O76bNV4uIDq,5
Nyeri High School Clinic,nTPS6GWAFe6,5
Nyeri Hill (PCEA) Dispensary,coNcHveq63W,5
Nyeri Hospice,cGlAToM2rWG,5
Nyeri (Islamic Foundation) Clinic,FujgGrduzZ7,5
Nyeri MARPS Project DICE,zkAKmfBsftv,3
Nyeri Medical centre,zMXx58Jwjhk,5
Nyeri Medical & Diabetic Centre,dJSwPojjqEc,5
Nyeri Primary School Dispensary,ai4uODq2DRM,5
Nyeri Provincial General Hospital (PGH),e8KbBUYLOqY,5
Nyeri South Sub County,dd7jowvUO95,3
Nyeri Surgical Care Centre,z5vOJepLPW6,5
Nyeri Town Health Centre,EddKiEXCXSD,5
Nyeri Youth Health Centre (Family Health Options Kenya),HF3jgi0SDRT,5
Nyikendo Medical Clinic,xDx6zrbtC72,5
Nyimame Unit,FddoOjgkD2n,5
Nyimame Unit,SCyNvnP3rgS,5
Nyimame Unit,t6H0Pvw7Lfz,5
Nyimbei Dispensary,pmG7Xp4Uqwd,5
Nyina Wa Mumbi Dispensary,azUerso6wZh,5
Nyiro Ward,UpMVKpuABHz,4
Nyodima Dispensary,VF10TQ1kGlZ,5
Nyoera Community Unit,LT7bRU6764b,5
Nyongonga Community Health Unit,mXHuhM91pn9,5
Nyongores Dispensary,g5vivWMu1jr,5
Nyonjoro Dispensary,fw0sMEd371V,5
Nyonjoro Medical Clinic (Nakuru),S6d5MLPEwjn,5
Nyorotis Dispensary,bTZTVQTA42T,5
Nyota Njema Medical Clinic,ZtzXHq1aDvg,5
Nyota Ward,jWX4knhb96j,4
NYS Athiriver Yatta,m6U0cFHY5eN,5
Nys B Community Unit,hta81DESNuU,5
Nys Community Unit,cNWK9d9JfcM,5
NYS Dispensary (Gilgil),nQDoBi1L8SS,5
NYS Dispensary (Keiyo),Be2ArqTDDIk,5
NYS Dispensary (Kilindini),arC7qgpwg41,5
NYS Dispensary (Kirimun),LsNCrtWtuSQ,5
NYS Dispensary (Mavoloni),rbZBppkjlNJ,5
NYS Dispensary (Suba),LeWKlp6SUMQ,5
NYS Eng Clinic,YliVyAc25i0,5
NYS Karate Dispensary,AZDZb77G5ui,5
Nyumba Moja Community Health Unit,U2EryEwMvTm,5
Nyumbani Diagnostic Laboratory and Medical Clinic,lzuomR1JMCr,5
Nyumbani Medical Centre,FIVSaDwSkyz,5
Nyumbani Medical Clinic,Xo1TUgvkC3g,5
Nyumbani Village Catholic Dispensary,pWykBnoPIUn,5
